date,home_team,away_team,home_score,away_score,tournament,home_elo_pre,away_elo_pre,home_elo_post,away_elo_post
2008-09-06,Qatar,Uzbekistan,3,0,FIFA World Cup qualification,1576.95,1611.21,1589.15,1599.02
2008-09-06,Poland,Slovenia,1,1,FIFA World Cup qualification,1623.43,1468.42,1614.05,1477.8
2008-09-06,New Caledonia,New Zealand,1,3,Oceania Nations Cup,1634.88,1552.52,1612.65,1574.74
2008-09-06,Oman,Morocco,0,0,Friendly,1590.42,1682.7,1590.08,1683.03
2008-09-06,Norway,Iceland,2,2,FIFA World Cup qualification,1593.01,1399.13,1582.68,1409.46
2008-09-06,Serbia,Faroe Islands,2,0,FIFA World Cup qualification,1592.43,1241.56,1594.52,1239.48
2008-09-06,Netherlands,Australia,1,2,Friendly,1781.63,1652.76,1757.96,1676.42
2008-09-06,Peru,Venezuela,1,0,FIFA World Cup qualification,1508.16,1574.86,1521.72,1561.29
2008-09-06,Sudan,Chad,1,2,FIFA World Cup qualification,1525.19,1422.98,1502.33,1445.84
2008-09-06,Seychelles,Burundi,1,2,FIFA World Cup qualification,1364.04,1410.43,1346.74,1427.73
2008-09-06,South Africa,Nigeria,0,1,FIFA World Cup qualification,1594.24,1702.22,1579.58,1716.87
2008-09-06,Spain,Bosnia and Herzegovina,1,0,FIFA World Cup qualification,1869.96,1457.22,1871.45,1455.73
2008-09-06,Trinidad and Tobago,Guatemala,1,1,FIFA World Cup qualification,1588.25,1498.31,1580.78,1505.78
2008-09-06,Ukraine,Belarus,1,0,FIFA World Cup qualification,1646.99,1528.01,1653.62,1521.38
2008-09-06,Israel,Switzerland,2,2,FIFA World Cup qualification,1617.21,1602.51,1612.43,1607.28
2008-09-06,Wales,Azerbaijan,1,0,FIFA World Cup qualification,1543.71,1380.29,1549.11,1374.89
2008-09-06,Canada,Honduras,1,2,FIFA World Cup qualification,1573.39,1644.98,1557.17,1661.2
2008-09-06,Costa Rica,Suriname,7,0,FIFA World Cup qualification,1567.1,1558.68,1577.57,1548.22
2008-09-06,El Salvador,Haiti,5,0,FIFA World Cup qualification,1416.91,1560.14,1433.77,1543.29
2008-09-06,Mexico,Jamaica,3,0,FIFA World Cup qualification,1692.01,1565.03,1698.4,1558.64
2008-09-06,Sierra Leone,Equatorial Guinea,2,1,FIFA World Cup qualification,1418.38,1444.91,1430.26,1433.03
2008-09-06,Slovakia,Northern Ireland,2,1,FIFA World Cup qualification,1514.18,1496.77,1524.29,1486.65
2008-09-07,Chile,Brazil,0,3,FIFA World Cup qualification,1657.16,1822.82,1644.96,1835.02
2008-09-07,Lesotho,Gabon,0,3,FIFA World Cup qualification,1334.58,1550.95,1324.42,1561.1
2008-09-07,Benin,Angola,3,2,FIFA World Cup qualification,1466.53,1586.88,1482.41,1571.0
2008-09-07,Congo,Mali,1,0,FIFA World Cup qualification,1487.28,1633.27,1504.25,1616.3
2008-09-07,Madagascar,Botswana,1,0,FIFA World Cup qualification,1403.21,1464.09,1416.53,1450.77
2008-09-07,Niger,Uganda,3,1,FIFA World Cup qualification,1378.82,1526.3,1395.85,1509.26
2008-09-07,Zimbabwe,Guinea,0,0,FIFA World Cup qualification,1547.24,1616.95,1545.94,1618.25
2008-09-07,Mozambique,Ivory Coast,1,1,FIFA World Cup qualification,1500.02,1692.82,1503.93,1688.9
2008-09-07,DR Congo,Egypt,0,1,FIFA World Cup qualification,1560.4,1691.92,1546.75,1705.56
2008-09-09,Paraguay,Venezuela,2,0,FIFA World Cup qualification,1663.89,1561.29,1671.02,1554.17
2008-09-09,South Africa,Guinea,0,1,Friendly,1579.58,1618.25,1561.96,1635.87
2008-09-10,North Macedonia,Netherlands,1,2,FIFA World Cup qualification,1522.19,1757.96,1512.77,1767.38
2008-09-10,Albania,Malta,3,0,FIFA World Cup qualification,1430.68,1240.42,1435.43,1235.67
2008-09-10,Andorra,Belarus,1,3,FIFA World Cup qualification,1199.65,1521.38,1193.1,1527.93
2008-09-10,Azerbaijan,Liechtenstein,0,0,FIFA World Cup qualification,1374.89,1228.16,1365.73,1237.32
2008-09-10,Bosnia and Herzegovina,Estonia,7,0,FIFA World Cup qualification,1455.73,1381.74,1463.79,1373.68
2008-09-10,Brazil,Bolivia,0,0,FIFA World Cup qualification,1835.02,1478.34,1822.03,1491.32
2008-09-10,Chad,Sudan,1,3,FIFA World Cup qualification,1445.84,1502.33,1428.97,1519.2
2008-09-10,Mexico,Canada,2,1,FIFA World Cup qualification,1698.4,1557.17,1704.39,1551.18
2008-09-10,Faroe Islands,Romania,0,1,FIFA World Cup qualification,1239.48,1683.58,1235.84,1687.21
2008-09-10,Finland,Germany,3,3,FIFA World Cup qualification,1548.11,1785.43,1553.75,1779.79
2008-09-10,Latvia,Greece,0,2,FIFA World Cup qualification,1455.12,1641.18,1443.76,1652.54
2008-09-10,Guatemala,Cuba,4,1,FIFA World Cup qualification,1505.78,1552.11,1518.48,1539.41
2008-09-10,France,Serbia,2,1,FIFA World Cup qualification,1744.91,1594.52,1750.65,1588.78
2008-09-10,Italy,Georgia,2,0,FIFA World Cup qualification,1779.24,1443.69,1781.5,1441.43
2008-09-10,North Korea,South Korea,1,1,FIFA World Cup qualification,1611.44,1664.41,1609.43,1666.43
2008-09-10,Kazakhstan,Ukraine,1,3,FIFA World Cup qualification,1367.12,1653.62,1359.47,1661.26
2008-09-10,Lithuania,Austria,2,0,FIFA World Cup qualification,1513.56,1489.53,1523.42,1479.67
2008-09-10,Iceland,Scotland,1,2,FIFA World Cup qualification,1409.46,1580.67,1397.49,1592.64
2008-09-10,Honduras,Jamaica,2,0,FIFA World Cup qualification,1661.2,1558.64,1668.33,1551.52
2008-09-10,Haiti,Costa Rica,1,3,FIFA World Cup qualification,1543.29,1577.57,1525.48,1595.37
2008-09-10,Croatia,England,1,4,FIFA World Cup qualification,1762.18,1726.2,1741.59,1746.79
2008-09-10,Chile,Colombia,4,0,FIFA World Cup qualification,1644.96,1635.63,1655.39,1625.2
2008-09-10,Qatar,Bahrain,1,1,FIFA World Cup qualification,1589.15,1602.53,1585.48,1606.19
2008-09-10,Spain,Armenia,4,0,FIFA World Cup qualification,1871.45,1427.15,1872.7,1425.9
2008-09-10,Montenegro,Republic of Ireland,0,0,FIFA World Cup qualification,1519.82,1652.05,1521.21,1650.67
2008-09-10,New Zealand,New Caledonia,3,0,Oceania Nations Cup,1574.74,1612.65,1587.09,1600.31
2008-09-10,Northern Ireland,Czech Republic,0,0,FIFA World Cup qualification,1486.65,1721.75,1492.21,1716.19
2008-09-10,Oman,Zimbabwe,3,2,Friendly,1590.08,1545.94,1599.2,1536.83
2008-09-10,Peru,Argentina,1,1,FIFA World Cup qualification,1521.72,1801.03,1528.84,1793.91
2008-09-10,Portugal,Denmark,2,3,FIFA World Cup qualification,1689.43,1675.21,1669.67,1694.97
2008-09-10,Moldova,Israel,1,2,FIFA World Cup qualification,1420.49,1612.43,1409.37,1623.55
2008-09-10,San Marino,Poland,0,2,FIFA World Cup qualification,1201.33,1614.05,1197.07,1618.3
2008-09-10,Slovenia,Slovakia,2,1,FIFA World Cup qualification,1477.8,1524.29,1490.51,1511.59
2008-09-10,Russia,Wales,2,1,FIFA World Cup qualification,1680.62,1549.11,1686.88,1542.85
2008-09-10,Suriname,El Salvador,0,2,FIFA World Cup qualification,1548.22,1433.77,1524.98,1457.01
2008-09-10,Switzerland,Luxembourg,1,2,FIFA World Cup qualification,1607.28,1164.5,1578.55,1193.24
2008-09-10,Uzbekistan,Australia,0,1,FIFA World Cup qualification,1599.02,1676.42,1583.04,1692.4
2008-09-10,United States,Trinidad and Tobago,3,0,FIFA World Cup qualification,1727.97,1580.78,1733.8,1574.96
2008-09-10,Uruguay,Ecuador,0,0,FIFA World Cup qualification,1719.01,1564.79,1709.64,1574.15
2008-09-10,Vanuatu,Fiji,2,1,Oceania Nations Cup,1542.86,1572.45,1554.86,1560.45
2008-09-10,Turkey,Belgium,1,1,FIFA World Cup qualification,1687.51,1535.49,1678.21,1544.79
2008-09-10,Zambia,Togo,1,0,FIFA World Cup qualification,1594.72,1521.38,1602.8,1513.3
2008-09-10,Sweden,Hungary,2,1,FIFA World Cup qualification,1619.07,1513.49,1626.1,1506.45
2008-09-10,United Arab Emirates,Saudi Arabia,1,2,FIFA World Cup qualification,1479.02,1709.64,1469.41,1719.25
2008-09-19,Martinique,Anguilla,3,1,CFU Caribbean Cup qualification,1534.35,1374.7,1539.85,1369.2
2008-09-21,Antigua and Barbuda,Guyana,3,0,Friendly,1448.81,1515.94,1462.4,1502.36
2008-09-24,Tahiti,New Caledonia,0,1,Coupe de l'Outre-Mer,1491.95,1600.31,1477.31,1614.95
2008-09-24,Guadeloupe,Martinique,0,1,Coupe de l'Outre-Mer,1599.89,1539.85,1578.43,1561.31
2008-09-24,Mexico,Chile,0,1,Friendly,1704.39,1655.39,1683.32,1676.46
2008-09-24,Saint Kitts and Nevis,British Virgin Islands,4,0,CFU Caribbean Cup qualification,1433.94,1395.27,1443.26,1385.96
2008-09-25,Mayotte,Réunion,1,6,Coupe de l'Outre-Mer,1460.38,1500.1,1442.81,1517.68
2008-09-26,British Virgin Islands,Barbados,1,2,CFU Caribbean Cup qualification,1385.96,1422.58,1368.25,1440.29
2008-09-27,New Caledonia,Guadeloupe,0,4,Coupe de l'Outre-Mer,1614.95,1578.43,1594.34,1599.03
2008-09-27,Tahiti,Martinique,0,1,Coupe de l'Outre-Mer,1477.31,1561.31,1461.62,1577.0
2008-09-28,Saint Kitts and Nevis,Barbados,1,3,CFU Caribbean Cup qualification,1443.26,1440.29,1423.94,1459.61
2008-09-28,French Guiana,Mayotte,4,2,Coupe de l'Outre-Mer,1485.7,1442.81,1494.86,1433.65
2008-09-30,South Africa,Malawi,3,0,Friendly,1561.96,1477.09,1569.66,1469.39
2008-09-30,Tahiti,Guadeloupe,0,1,Coupe de l'Outre-Mer,1461.62,1599.03,1448.23,1612.43
2008-09-30,New Caledonia,Martinique,1,1,Coupe de l'Outre-Mer,1594.34,1577.0,1589.46,1581.88
2008-10-01,Vietnam,Myanmar,2,3,Friendly,1455.55,1460.9,1436.56,1479.89
2008-10-01,French Guiana,Réunion,0,2,Coupe de l'Outre-Mer,1494.86,1517.68,1476.58,1535.96
2008-10-03,Myanmar,Turkmenistan,1,2,Friendly,1479.89,1449.16,1459.5,1469.55
2008-10-03,New Caledonia,Mayotte,3,2,Coupe de l'Outre-Mer,1589.46,1433.65,1595.05,1428.05
2008-10-03,Guadeloupe,French Guiana,4,0,Coupe de l'Outre-Mer,1612.43,1476.58,1618.56,1470.44
2008-10-04,Martinique,Réunion,0,1,Coupe de l'Outre-Mer,1581.88,1535.96,1560.93,1556.91
2008-10-08,Trinidad and Tobago,Dominican Republic,9,0,Friendly,1574.96,1395.48,1579.96,1390.47
2008-10-09,Japan,United Arab Emirates,1,1,Friendly,1705.22,1469.41,1694.02,1480.61
2008-10-10,Malaysia,Pakistan,4,1,Friendly,1363.3,1297.5,1371.64,1289.16
2008-10-11,Argentina,Uruguay,2,1,FIFA World Cup qualification,1793.91,1709.64,1801.63,1701.93
2008-10-11,Belgium,Armenia,2,0,FIFA World Cup qualification,1544.79,1425.9,1551.42,1419.27
2008-10-11,Bolivia,Peru,3,0,FIFA World Cup qualification,1491.32,1528.84,1503.66,1516.51
2008-10-11,Botswana,Mozambique,0,1,FIFA World Cup qualification,1450.77,1503.93,1433.76,1520.94
2008-10-11,Bulgaria,Italy,0,0,FIFA World Cup qualification,1674.81,1781.5,1675.1,1781.21
2008-10-11,Cameroon,Mauritius,5,0,FIFA World Cup qualification,1714.89,1292.12,1716.3,1290.71
2008-10-11,Denmark,Malta,3,0,FIFA World Cup qualification,1694.97,1235.67,1696.12,1234.51
2008-10-11,England,Kazakhstan,5,1,FIFA World Cup qualification,1746.79,1359.47,1748.5,1357.76
2008-10-11,Equatorial Guinea,South Africa,0,1,FIFA World Cup qualification,1433.03,1569.66,1419.61,1583.08
2008-10-11,Estonia,Spain,0,3,FIFA World Cup qualification,1373.68,1872.7,1370.94,1875.44
2008-10-11,Finland,Azerbaijan,1,0,FIFA World Cup qualification,1553.75,1365.73,1558.55,1360.93
2008-10-11,Faroe Islands,Austria,1,1,FIFA World Cup qualification,1235.84,1479.67,1241.72,1473.79
2008-10-11,Honduras,Canada,3,1,FIFA World Cup qualification,1668.33,1551.18,1675.01,1544.5
2008-10-11,Germany,Russia,2,1,FIFA World Cup qualification,1779.79,1686.88,1787.22,1679.45
2008-10-11,Ghana,Lesotho,3,0,FIFA World Cup qualification,1663.93,1324.42,1666.14,1322.21
2008-10-11,Greece,Moldova,3,0,FIFA World Cup qualification,1652.54,1409.37,1656.19,1405.72
2008-10-11,Guadeloupe,Cayman Islands,7,1,CFU Caribbean Cup qualification,1618.56,1362.79,1621.99,1359.36
2008-10-11,Guatemala,Trinidad and Tobago,0,0,FIFA World Cup qualification,1518.48,1579.96,1516.83,1581.62
2008-10-11,Haiti,El Salvador,0,0,FIFA World Cup qualification,1525.48,1457.01,1518.73,1463.76
2008-10-11,Jamaica,Mexico,1,0,FIFA World Cup qualification,1551.52,1683.32,1567.88,1666.95
2008-10-11,Hungary,Albania,2,0,FIFA World Cup qualification,1506.45,1435.43,1514.61,1427.27
2008-10-11,Ivory Coast,Madagascar,3,0,FIFA World Cup qualification,1688.9,1416.53,1692.05,1413.38
2008-10-11,Gabon,Libya,1,0,FIFA World Cup qualification,1561.1,1543.23,1571.2,1533.13
2008-10-11,South Korea,Uzbekistan,3,0,Friendly,1666.43,1583.04,1674.17,1575.3
2008-10-11,Georgia,Cyprus,1,1,FIFA World Cup qualification,1441.43,1444.92,1437.37,1448.98
2008-10-11,Nigeria,Sierra Leone,4,1,FIFA World Cup qualification,1716.87,1430.26,1719.8,1427.33
2008-10-11,Colombia,Paraguay,0,1,FIFA World Cup qualification,1625.2,1671.02,1607.88,1688.34
2008-10-11,Slovenia,Northern Ireland,2,0,FIFA World Cup qualification,1490.51,1492.21,1501.38,1481.34
2008-10-11,Malawi,DR Congo,2,1,FIFA World Cup qualification,1469.39,1546.75,1483.41,1532.73
2008-10-11,Mali,Chad,2,1,FIFA World Cup qualification,1616.3,1428.97,1621.12,1424.16
2008-10-11,Martinique,Grenada,2,2,CFU Caribbean Cup qualification,1560.93,1457.5,1553.03,1465.4
2008-10-11,Morocco,Mauritania,4,1,FIFA World Cup qualification,1683.03,1388.22,1685.84,1385.42
2008-10-11,Namibia,Zimbabwe,4,2,FIFA World Cup qualification,1412.1,1536.83,1428.17,1520.76
2008-10-11,Netherlands,Iceland,2,0,FIFA World Cup qualification,1767.38,1397.49,1769.26,1395.61
2008-10-11,Poland,Czech Republic,2,1,FIFA World Cup qualification,1618.3,1716.19,1633.21,1701.28
2008-10-11,Romania,France,2,2,FIFA World Cup qualification,1687.21,1750.65,1685.64,1752.22
2008-10-11,San Marino,Slovakia,1,3,FIFA World Cup qualification,1197.07,1511.59,1190.31,1518.35
2008-10-11,Scotland,Norway,0,0,FIFA World Cup qualification,1592.64,1582.68,1588.04,1587.27
2008-10-11,Senegal,Gambia,1,1,FIFA World Cup qualification,1650.54,1461.17,1640.31,1471.4
2008-10-11,Tunisia,Seychelles,5,0,FIFA World Cup qualification,1630.12,1346.74,1633.1,1343.77
2008-10-11,Serbia,Lithuania,3,0,FIFA World Cup qualification,1588.78,1523.42,1597.13,1515.07
2008-10-11,Suriname,Costa Rica,1,4,FIFA World Cup qualification,1524.98,1595.37,1508.7,1611.65
2008-10-11,Sweden,Portugal,0,0,FIFA World Cup qualification,1626.1,1669.67,1623.69,1672.08
2008-10-11,Switzerland,Latvia,2,1,FIFA World Cup qualification,1578.55,1443.76,1584.72,1437.59
2008-10-11,Tanzania,Cape Verde,3,1,FIFA World Cup qualification,1486.63,1471.28,1496.83,1461.09
2008-10-11,Togo,Eswatini,6,0,FIFA World Cup qualification,1513.3,1379.86,1519.51,1373.65
2008-10-11,Luxembourg,Israel,1,3,FIFA World Cup qualification,1193.24,1623.55,1189.34,1627.44
2008-10-11,Turkey,Bosnia and Herzegovina,2,1,FIFA World Cup qualification,1678.21,1463.79,1682.42,1459.57
2008-10-11,Ukraine,Croatia,0,0,FIFA World Cup qualification,1661.26,1741.59,1660.41,1742.44
2008-10-11,United States,Cuba,6,1,FIFA World Cup qualification,1733.8,1539.41,1738.45,1534.76
2008-10-11,Wales,Liechtenstein,2,0,FIFA World Cup qualification,1542.85,1237.32,1545.5,1234.68
2008-10-11,Sudan,Congo,2,0,FIFA World Cup qualification,1519.2,1504.25,1529.41,1494.04
2008-10-11,Liberia,Algeria,0,0,FIFA World Cup qualification,1393.36,1502.64,1393.76,1502.24
2008-10-12,Burundi,Burkina Faso,1,3,FIFA World Cup qualification,1427.73,1489.28,1411.07,1505.94
2008-10-12,Egypt,Djibouti,4,0,FIFA World Cup qualification,1705.56,1239.98,1706.67,1238.86
2008-10-12,Angola,Niger,3,1,FIFA World Cup qualification,1571.0,1395.85,1576.11,1390.75
2008-10-12,Uganda,Benin,2,1,FIFA World Cup qualification,1509.26,1482.41,1519.02,1472.66
2008-10-12,Venezuela,Brazil,0,4,FIFA World Cup qualification,1554.17,1822.03,1545.9,1830.3
2008-10-12,Guinea,Kenya,3,2,FIFA World Cup qualification,1635.87,1496.59,1641.92,1490.55
2008-10-12,Ecuador,Chile,1,0,FIFA World Cup qualification,1574.15,1676.46,1589.25,1661.36
2008-10-13,Cayman Islands,Martinique,0,1,CFU Caribbean Cup qualification,1359.36,1553.03,1348.31,1564.08
2008-10-13,Guadeloupe,Grenada,2,1,CFU Caribbean Cup qualification,1621.99,1465.4,1627.57,1459.83
2008-10-14,Bolivia,Uruguay,2,2,FIFA World Cup qualification,1503.66,1701.93,1507.79,1697.8
2008-10-14,France,Tunisia,3,1,Friendly,1752.22,1633.1,1758.84,1626.48
2008-10-14,Vietnam,Singapore,0,0,Friendly,1436.56,1473.6,1433.88,1476.29
2008-10-15,Canada,Mexico,2,2,FIFA World Cup qualification,1544.5,1666.95,1545.46,1665.99
2008-10-15,Brazil,Colombia,0,0,FIFA World Cup qualification,1830.3,1607.88,1819.36,1618.83
2008-10-15,Bosnia and Herzegovina,Armenia,4,1,FIFA World Cup qualification,1459.57,1419.27,1468.82,1410.02
2008-10-15,Bahrain,Azerbaijan,1,2,Friendly,1606.19,1360.93,1579.81,1387.31
2008-10-15,Belarus,England,1,3,FIFA World Cup qualification,1527.93,1748.5,1517.93,1758.5
2008-10-15,Chile,Argentina,1,0,FIFA World Cup qualification,1661.36,1801.63,1678.09,1784.9
2008-10-15,Austria,Serbia,1,3,FIFA World Cup qualification,1473.79,1597.13,1459.8,1611.13
2008-10-15,Belgium,Spain,1,2,FIFA World Cup qualification,1551.42,1875.44,1544.94,1881.92
2008-10-15,Iceland,North Macedonia,1,0,FIFA World Cup qualification,1395.61,1512.77,1411.35,1497.03
2008-10-15,El Salvador,Suriname,3,0,FIFA World Cup qualification,1463.76,1508.7,1476.4,1496.06
2008-10-15,Cuba,Guatemala,2,1,FIFA World Cup qualification,1534.76,1516.83,1544.85,1506.73
2008-10-15,Czech Republic,Slovenia,1,0,FIFA World Cup qualification,1701.28,1501.38,1705.82,1496.85
2008-10-15,Costa Rica,Haiti,2,0,FIFA World Cup qualification,1611.65,1518.73,1619.08,1511.3
2008-10-15,Georgia,Bulgaria,0,0,FIFA World Cup qualification,1437.37,1675.1,1443.02,1669.45
2008-10-15,Germany,Wales,1,0,FIFA World Cup qualification,1787.22,1545.5,1790.9,1541.82
2008-10-15,Greece,Switzerland,1,2,FIFA World Cup qualification,1656.19,1584.72,1634.34,1606.57
2008-10-15,Grenada,Cayman Islands,4,2,CFU Caribbean Cup qualification,1459.83,1348.31,1466.68,1341.46
2008-10-15,Australia,Qatar,4,0,FIFA World Cup qualification,1692.4,1585.48,1699.39,1578.49
2008-10-15,Croatia,Andorra,4,0,FIFA World Cup qualification,1742.44,1193.1,1743.14,1192.4
2008-10-15,Guadeloupe,Martinique,3,1,CFU Caribbean Cup qualification,1627.57,1564.08,1635.99,1555.66
2008-10-15,South Africa,Ghana,2,1,Friendly,1583.08,1666.14,1597.35,1651.88
2008-10-15,Iran,North Korea,2,1,FIFA World Cup qualification,1747.2,1609.43,1753.29,1603.34
2008-10-15,Luxembourg,Moldova,0,0,FIFA World Cup qualification,1189.34,1405.72,1194.18,1400.87
2008-10-15,Lithuania,Faroe Islands,1,0,FIFA World Cup qualification,1515.07,1241.72,1518.2,1238.59
2008-10-15,Latvia,Israel,1,1,FIFA World Cup qualification,1437.59,1627.44,1441.38,1623.65
2008-10-15,Jamaica,Honduras,1,0,FIFA World Cup qualification,1567.88,1675.01,1583.19,1659.7
2008-10-15,Japan,Uzbekistan,1,1,FIFA World Cup qualification,1694.02,1575.3,1685.65,1583.66
2008-10-15,Malaysia,Nepal,4,0,Merdeka Tournament,1371.64,1364.84,1382.17,1354.31
2008-10-15,Italy,Montenegro,2,1,FIFA World Cup qualification,1781.21,1521.21,1784.56,1517.85
2008-10-15,South Korea,United Arab Emirates,4,1,FIFA World Cup qualification,1674.17,1480.61,1678.85,1475.94
2008-10-15,Malta,Hungary,0,1,FIFA World Cup qualification,1234.51,1514.61,1226.66,1522.47
2008-10-15,Estonia,Turkey,0,0,FIFA World Cup qualification,1370.94,1682.42,1379.09,1674.28
2008-10-15,Norway,Netherlands,0,1,FIFA World Cup qualification,1587.27,1769.26,1575.75,1780.79
2008-10-15,Paraguay,Peru,1,0,FIFA World Cup qualification,1688.34,1516.51,1693.53,1511.32
2008-10-15,Russia,Finland,3,0,FIFA World Cup qualification,1679.45,1558.55,1686.02,1551.98
2008-10-15,Slovakia,Poland,2,1,FIFA World Cup qualification,1518.35,1633.21,1533.99,1617.57
2008-10-15,Portugal,Albania,0,0,FIFA World Cup qualification,1672.08,1427.27,1660.71,1438.64
2008-10-15,Trinidad and Tobago,United States,2,1,FIFA World Cup qualification,1581.62,1738.45,1599.05,1721.02
2008-10-15,Venezuela,Ecuador,3,1,FIFA World Cup qualification,1545.9,1589.25,1558.47,1576.67
2008-10-15,Republic of Ireland,Cyprus,1,0,FIFA World Cup qualification,1650.67,1448.98,1655.16,1444.49
2008-10-15,Northern Ireland,San Marino,4,0,FIFA World Cup qualification,1481.34,1190.31,1484.2,1187.46
2008-10-17,Philippines,Timor-Leste,1,0,AFF Championship qualification,1359.36,1340.82,1369.44,1330.75
2008-10-17,Cambodia,Laos,3,2,AFF Championship qualification,1262.89,1353.23,1277.48,1338.65
2008-10-17,Nepal,Afghanistan,2,2,Merdeka Tournament,1354.31,1355.91,1350.17,1360.05
2008-10-18,Bangladesh,Myanmar,0,1,Merdeka Tournament,1306.02,1459.5,1293.31,1472.21
2008-10-19,Brunei,Philippines,1,1,AFF Championship qualification,1353.5,1369.44,1349.94,1373.0
2008-10-19,Cambodia,Timor-Leste,2,2,AFF Championship qualification,1277.48,1330.75,1275.47,1332.76
2008-10-20,Malaysia,Afghanistan,6,0,Merdeka Tournament,1382.17,1360.05,1392.11,1350.11
2008-10-21,Timor-Leste,Brunei,1,4,AFF Championship qualification,1332.76,1349.94,1314.25,1368.45
2008-10-21,Philippines,Laos,1,2,AFF Championship qualification,1373.0,1338.65,1352.47,1359.17
2008-10-22,Bolivia,El Salvador,0,2,Friendly,1507.79,1476.4,1487.37,1496.82
2008-10-23,Cambodia,Philippines,2,3,AFF Championship qualification,1275.47,1352.47,1259.48,1368.46
2008-10-23,Laos,Brunei,3,2,AFF Championship qualification,1359.17,1368.45,1370.34,1357.28
2008-10-23,Barbados,Suriname,3,2,CFU Caribbean Cup qualification,1459.61,1496.06,1471.89,1483.77
2008-10-23,Malaysia,Myanmar,4,0,Merdeka Tournament,1392.11,1472.21,1406.25,1458.07
2008-10-23,Cuba,Curaçao,7,1,CFU Caribbean Cup qualification,1544.85,1450.48,1552.24,1443.1
2008-10-25,Cambodia,Brunei,2,1,AFF Championship qualification,1259.48,1357.28,1274.38,1342.38
2008-10-25,Cuba,Barbados,1,1,CFU Caribbean Cup qualification,1552.24,1471.89,1545.08,1479.05
2008-10-25,Laos,Timor-Leste,2,1,AFF Championship qualification,1370.34,1314.25,1379.02,1305.57
2008-10-25,Suriname,Curaçao,2,1,CFU Caribbean Cup qualification,1483.77,1443.1,1493.01,1433.86
2008-10-26,Palestine,Jordan,1,1,Friendly,1390.96,1541.5,1393.13,1539.33
2008-10-27,Cuba,Suriname,6,0,CFU Caribbean Cup qualification,1545.08,1493.01,1553.91,1484.19
2008-10-27,Curaçao,Barbados,1,2,CFU Caribbean Cup qualification,1433.86,1479.05,1416.51,1496.39
2008-10-28,Thailand,North Korea,1,0,VFF Cup,1514.69,1603.34,1529.2,1588.83
2008-10-30,Vietnam,North Korea,0,0,VFF Cup,1433.88,1588.83,1436.23,1586.48
2008-11-05,Guyana,Saint Kitts and Nevis,1,1,CFU Caribbean Cup qualification,1502.36,1423.94,1495.27,1431.03
2008-11-05,Trinidad and Tobago,Antigua and Barbuda,3,2,CFU Caribbean Cup qualification,1599.05,1462.4,1605.16,1456.28
2008-11-07,Antigua and Barbuda,Guyana,2,1,CFU Caribbean Cup qualification,1456.28,1495.27,1468.67,1482.87
2008-11-07,Trinidad and Tobago,Saint Kitts and Nevis,3,1,CFU Caribbean Cup qualification,1605.16,1431.03,1610.3,1425.89
2008-11-08,Jersey,Gibraltar,2,1,Friendly,1620.8,1596.85,1630.67,1586.98
2008-11-08,Saudi Arabia,Thailand,1,0,Friendly,1719.25,1529.2,1724.0,1524.45
2008-11-08,Occitania,Monaco,2,2,Friendly,1477.88,1516.18,1475.25,1518.82
2008-11-09,Cayman Islands,Jamaica,0,2,Friendly,1341.46,1583.19,1332.26,1592.39
2008-11-09,Qatar,Iran,0,1,Friendly,1578.49,1753.29,1566.67,1765.11
